,0,1,2,3
0,head_final,head_final_clause,刘丽的朋友质疑过谢梦梦激怒过的张光毅,1
1,head_final,head_final_clause,刘丽的朋友质疑过张光毅谢梦梦激怒过的,0
2,head_final,head_final_clause,王梦佩服着陈晶看过的蜡烛,1
3,head_final,head_final_clause,王梦佩服着蜡烛陈晶看过的,0
4,head_final,head_final_clause,杨敏娟的祖母正在研究王润东写过的员工,1
5,head_final,head_final_clause,杨敏娟的祖母正在研究员工王润东写过的,0
6,head_final,head_final_clause,舒婷的祖父讨论过张伟侮辱过的周通,1
7,head_final,head_final_clause,舒婷的祖父讨论过周通张伟侮辱过的,0
8,head_final,head_final_clause,叶梓正在警告这个老师的母亲们质疑过的马娟,1
9,head_final,head_final_clause,叶梓正在警告马娟这个老师的母亲们质疑过的,0
10,head_final,head_final_clause,周一博正在穿过有个女服务员的侄女退出过的电影院,1
11,head_final,head_final_clause,周一博正在穿过电影院有个女服务员的侄女退出过的,0
12,head_final,head_final_clause,那个舞蹈家知道了这个老人的足病医生知道过的梁毅,1
13,head_final,head_final_clause,那个舞蹈家知道了梁毅这个老人的足病医生知道过的,0
14,head_final,head_final_clause,戴楚楚的导师正在考虑孙莹莹发现过的徐洁,1
15,head_final,head_final_clause,戴楚楚的导师正在考虑徐洁孙莹莹发现过的,0
16,head_final,head_final_clause,姚美杏的父亲们穿过王鑫的同事穿过的鞋子,1
17,head_final,head_final_clause,姚美杏的父亲们穿过鞋子王鑫的同事穿过的,0
18,head_final,head_final_clause,刘桂兰的导师吻着这个儿童的老板听过的后代,1
19,head_final,head_final_clause,刘桂兰的导师吻着后代这个儿童的老板听过的,0
20,head_final,head_final_clause,丁雅静正在穿那些医生的足病医生穿过的手套,1
21,head_final,head_final_clause,丁雅静正在穿手套那些医生的足病医生穿过的,0
22,head_final,head_final_clause,梁毅正在调查谈欣调查过的路德教会,1
23,head_final,head_final_clause,梁毅正在调查路德教会谈欣调查过的,0
24,head_final,head_final_clause,那些学生的同学们买了有个男演员的母亲买过的楼梯,1
25,head_final,head_final_clause,那些学生的同学们买了楼梯有个男演员的母亲买过的,0
26,head_final,head_final_clause,那些男孩的学员震惊西兰花麻烦过的大学,1
27,head_final,head_final_clause,那些男孩的学员震惊大学西兰花麻烦过的,0
28,head_final,head_final_clause,赵唱打扰了独轮车厌恶过的牙医,1
29,head_final,head_final_clause,赵唱打扰了牙医独轮车厌恶过的,0
30,head_final,head_final_clause,山现在看起来像马可像过的的图纸,1
31,head_final,head_final_clause,山现在看起来像的图纸马可像过的,0
32,head_final,head_final_clause,赵文达洗过了有些儿童的牙医穿过的袜子,1
33,head_final,head_final_clause,赵文达洗过了袜子有些儿童的牙医穿过的,0
34,head_final,head_final_clause,许凯摆脱了郑沁欣的同事摆脱过的医生,1
35,head_final,head_final_clause,许凯摆脱了医生郑沁欣的同事摆脱过的,0
36,head_final,head_final_clause,刁晨曦正在吹嘘有些校友抱怨过的男服务员,1
37,head_final,head_final_clause,刁晨曦正在吹嘘男服务员有些校友抱怨过的,0
38,head_final,head_final_clause,高志民的侄女正在侮辱洪燕平描述过的纪录片,1
39,head_final,head_final_clause,高志民的侄女正在侮辱纪录片洪燕平描述过的,0
40,head_final,head_final_clause,黄子婷正在参考毛妍纯赞美过的陈哲,1
41,head_final,head_final_clause,黄子婷正在参考陈哲毛妍纯赞美过的,0
42,head_final,head_final_clause,许好震惊了刘桂珍侵扰过的孙女,1
43,head_final,head_final_clause,许好震惊了孙女刘桂珍侵扰过的,0
44,head_final,head_final_clause,那个女人亲了李天月攻击过的刘景睿,1
45,head_final,head_final_clause,那个女人亲了刘景睿李天月攻击过的,0
46,head_final,head_final_clause,刘思源的文章之前不同意有个出纳员的祖父恨过的的兄弟,1
47,head_final,head_final_clause,刘思源的文章之前不同意的兄弟有个出纳员的祖父恨过的,0
48,head_final,head_final_clause,杨桂英退出了赵乾的祖父去过的小山,1
49,head_final,head_final_clause,杨桂英退出了小山赵乾的祖父去过的,0
50,head_final,head_final_clause,高晗喜欢过他佩服过的张琴,1
51,head_final,head_final_clause,高晗喜欢过张琴他佩服过的,0
52,head_final,head_final_clause,有个男孩接近了王婷婷看过的男服务员,1
53,head_final,head_final_clause,有个男孩接近了男服务员王婷婷看过的,0
54,head_final,head_final_clause,有些男子的最好的朋友抵制了那些女人的杂工抵制过的前女友,1
55,head_final,head_final_clause,有些男子的最好的朋友抵制了前女友那些女人的杂工抵制过的,0
56,head_final,head_final_clause,王婷婷拥抱着陈子涵观察过的患者,1
