,0,1,2,3
0,verb_complement,verb_complement_res_verb,盘子裂掉了,1
1,verb_complement,verb_complement_res_verb,盘子裂醉了,0
2,verb_complement,verb_complement_res_verb,李波预测完了,1
3,verb_complement,verb_complement_res_verb,李波预测伤了,0
4,verb_complement,verb_complement_res_verb,张琴伸展开了,1
5,verb_complement,verb_complement_res_verb,张琴伸展饱了,0
6,verb_complement,verb_complement_res_verb,汽车粉碎掉了,1
7,verb_complement,verb_complement_res_verb,汽车粉碎伤了,0
8,verb_complement,verb_complement_res_verb,披肩伸展开了,1
9,verb_complement,verb_complement_res_verb,披肩伸展饱了,0
10,verb_complement,verb_complement_res_verb,孙龙逃走了,1
11,verb_complement,verb_complement_res_verb,孙龙逃醉了,0
12,verb_complement,verb_complement_res_verb,水熔化掉了,1
13,verb_complement,verb_complement_res_verb,水熔化伤了,0
14,verb_complement,verb_complement_res_verb,徐洁逃走了,1
15,verb_complement,verb_complement_res_verb,徐洁逃伤了,0
16,verb_complement,verb_complement_res_verb,张婷推到了王月,1
17,verb_complement,verb_complement_res_verb,张婷推醉了王月,0
18,verb_complement,verb_complement_res_verb,帽子伸展开了,1
19,verb_complement,verb_complement_res_verb,帽子伸展伤了,0
20,verb_complement,verb_complement_res_verb,自行车崩溃掉了,1
21,verb_complement,verb_complement_res_verb,自行车崩溃伤了,0
22,verb_complement,verb_complement_res_verb,仇一诺推完了张光毅,1
23,verb_complement,verb_complement_res_verb,仇一诺推饱了张光毅,0
24,verb_complement,verb_complement_res_verb,杭美伤害到了姚美杏,1
25,verb_complement,verb_complement_res_verb,杭美伤害饱了姚美杏,0
26,verb_complement,verb_complement_res_verb,独轮车裂掉了,1
27,verb_complement,verb_complement_res_verb,独轮车裂醉了,0
28,verb_complement,verb_complement_res_verb,李桐溜冰到了医院,1
29,verb_complement,verb_complement_res_verb,李桐溜冰伤了医院,0
30,verb_complement,verb_complement_res_verb,李语嫣带走了猫,1
31,verb_complement,verb_complement_res_verb,李语嫣带饱了猫,0
32,verb_complement,verb_complement_res_verb,马良游览完了银行,1
33,verb_complement,verb_complement_res_verb,马良游览饱了银行,0
34,verb_complement,verb_complement_res_verb,王鑫看完了那些老人,1
35,verb_complement,verb_complement_res_verb,王鑫看饱了那些老人,0
36,verb_complement,verb_complement_res_verb,窗口裂开了,1
37,verb_complement,verb_complement_res_verb,窗口裂饱了,0
38,verb_complement,verb_complement_res_verb,屏幕粉碎完了,1
39,verb_complement,verb_complement_res_verb,屏幕粉碎醉了,0
40,verb_complement,verb_complement_res_verb,女士衬衫伸展开了,1
41,verb_complement,verb_complement_res_verb,女士衬衫伸展伤了,0
42,verb_complement,verb_complement_res_verb,窗口削掉了,1
43,verb_complement,verb_complement_res_verb,窗口削醉了,0
44,verb_complement,verb_complement_res_verb,张光毅小声说完了,1
45,verb_complement,verb_complement_res_verb,张光毅小声说饱了,0
46,verb_complement,verb_complement_res_verb,孟杰读完了,1
47,verb_complement,verb_complement_res_verb,孟杰读伤了,0
48,verb_complement,verb_complement_res_verb,大衣伸展开了,1
49,verb_complement,verb_complement_res_verb,大衣伸展伤了,0
50,verb_complement,verb_complement_res_verb,于凯丽练习到了,1
51,verb_complement,verb_complement_res_verb,于凯丽练习伤了,0
52,verb_complement,verb_complement_res_verb,李林研究完了刘晓哲的儿子们,1
53,verb_complement,verb_complement_res_verb,李林研究伤了刘晓哲的儿子们,0
54,verb_complement,verb_complement_res_verb,王芳穿走了女士衬衫,1
55,verb_complement,verb_complement_res_verb,王芳穿饱了女士衬衫,0
56,verb_complement,verb_complement_res_verb,这个家伙检查完了那个女人的外甥,1
57,verb_complement,verb_complement_res_verb,这个家伙检查醉了那个女人的外甥,0
58,verb_complement,verb_complement_res_verb,玻璃裂开了,1
59,verb_complement,verb_complement_res_verb,玻璃裂饱了,0
60,verb_complement,verb_complement_res_verb,吕小莲伸展开了,1
61,verb_complement,verb_complement_res_verb,吕小莲伸展饱了,0
62,verb_complement,verb_complement_res_verb,王萍旋转开了,1
63,verb_complement,verb_complement_res_verb,王萍旋转伤了,0
64,verb_complement,verb_complement_res_verb,辣椒腐烂掉了,1
65,verb_complement,verb_complement_res_verb,辣椒腐烂伤了,0
66,verb_complement,verb_complement_res_verb,有个女士回复到了,1
67,verb_complement,verb_complement_res_verb,有个女士回复醉了,0
68,verb_complement,verb_complement_res_verb,梅丽激怒到了这个女孩,1
69,verb_complement,verb_complement_res_verb,梅丽激怒饱了这个女孩,0
70,verb_complement,verb_complement_res_verb,卜泽伟穿走了衬衫,1
71,verb_complement,verb_complement_res_verb,卜泽伟穿醉了衬衫,0
72,verb_complement,verb_complement_res_verb,学校移动到了,1
73,verb_complement,verb_complement_res_verb,学校移动醉了,0
74,verb_complement,verb_complement_res_verb,陈子涵推开了这个行人,1
75,verb_complement,verb_complement_res_verb,陈子涵推伤了这个行人,0
76,verb_complement,verb_complement_res_verb,卡车崩溃掉了,1
77,verb_complement,verb_complement_res_verb,卡车崩溃醉了,0
78,verb_complement,verb_complement_res_verb,丁燕宁游完了,1
79,verb_complement,verb_complement_res_verb,丁燕宁游饱了,0
80,verb_complement,verb_complement_res_verb,何汉推开了梁毅,1
81,verb_complement,verb_complement_res_verb,何汉推伤了梁毅,0
82,verb_complement,verb_complement_res_verb,方永晴担心完了王秀梅,1
83,verb_complement,verb_complement_res_verb,方永晴担心饱了王秀梅,0
84,verb_complement,verb_complement_res_verb,孙晓聪伸展开了,1
85,verb_complement,verb_complement_res_verb,孙晓聪伸展醉了,0
86,verb_complement,verb_complement_res_verb,手套伸展开了,1
87,verb_complement,verb_complement_res_verb,手套伸展醉了,0
88,verb_complement,verb_complement_res_verb,这些男人带走了投影机,1
89,verb_complement,verb_complement_res_verb,这些男人带饱了投影机,0
90,verb_complement,verb_complement_res_verb,李林看完了嘴,1
91,verb_complement,verb_complement_res_verb,李林看饱了嘴,0
92,verb_complement,verb_complement_res_verb,有些老师谈论完了孙一飞的文章,1
93,verb_complement,verb_complement_res_verb,有些老师谈论饱了孙一飞的文章,0
94,verb_complement,verb_complement_res_verb,赵文达预测到了,1
95,verb_complement,verb_complement_res_verb,赵文达预测饱了,0
96,verb_complement,verb_complement_res_verb,刘超逃走了,1
97,verb_complement,verb_complement_res_verb,刘超逃醉了,0
98,verb_complement,verb_complement_res_verb,石文静穿走了围巾,1
99,verb_complement,verb_complement_res_verb,石文静穿饱了围巾,0
100,verb_complement,verb_complement_res_verb,凌菲带走了仙人掌,1
101,verb_complement,verb_complement_res_verb,凌菲带伤了仙人掌,0
102,verb_complement,verb_complement_res_verb,自行车裂掉了,1
103,verb_complement,verb_complement_res_verb,自行车裂饱了,0
104,verb_complement,verb_complement_res_verb,王磊逃走了,1
105,verb_complement,verb_complement_res_verb,王磊逃醉了,0
106,verb_complement,verb_complement_res_verb,沈辰穿走了袜子,1
107,verb_complement,verb_complement_res_verb,沈辰穿伤了袜子,0
108,verb_complement,verb_complement_res_verb,伽利略争论完了,1
109,verb_complement,verb_complement_res_verb,伽利略争论醉了,0
110,verb_complement,verb_complement_res_verb,这些学生移动完了,1
111,verb_complement,verb_complement_res_verb,这些学生移动醉了,0
112,verb_complement,verb_complement_res_verb,自行车崩溃掉了,1
113,verb_complement,verb_complement_res_verb,自行车崩溃饱了,0
114,verb_complement,verb_complement_res_verb,王靖瑶伸展开了,1
115,verb_complement,verb_complement_res_verb,王靖瑶伸展醉了,0
116,verb_complement,verb_complement_res_verb,耶稣伸展开了,1
117,verb_complement,verb_complement_res_verb,耶稣伸展醉了,0
118,verb_complement,verb_complement_res_verb,王刚玩完了,1
119,verb_complement,verb_complement_res_verb,王刚玩伤了,0
120,verb_complement,verb_complement_res_verb,王泽爽回应完了,1
121,verb_complement,verb_complement_res_verb,王泽爽回应伤了,0
122,verb_complement,verb_complement_res_verb,洪燕平伸展开了,1
123,verb_complement,verb_complement_res_verb,洪燕平伸展饱了,0
124,verb_complement,verb_complement_res_verb,徐伟发现到了李小红的老板,1
125,verb_complement,verb_complement_res_verb,徐伟发现饱了李小红的老板,0
126,verb_complement,verb_complement_res_verb,高志民考虑到了那个家伙的学生,1
127,verb_complement,verb_complement_res_verb,高志民考虑伤了那个家伙的学生,0
128,verb_complement,verb_complement_res_verb,叉子粉碎掉了,1
129,verb_complement,verb_complement_res_verb,叉子粉碎饱了,0
130,verb_complement,verb_complement_res_verb,银行组装完了,1
131,verb_complement,verb_complement_res_verb,银行组装伤了,0
132,verb_complement,verb_complement_res_verb,庞华练习完了,1
133,verb_complement,verb_complement_res_verb,庞华练习醉了,0
134,verb_complement,verb_complement_res_verb,女士衬衫伸展开了,1
135,verb_complement,verb_complement_res_verb,女士衬衫伸展醉了,0
136,verb_complement,verb_complement_res_verb,张厚望听完了米雪儿,1
137,verb_complement,verb_complement_res_verb,张厚望听饱了米雪儿,0
138,verb_complement,verb_complement_res_verb,孙文练习到了,1
139,verb_complement,verb_complement_res_verb,孙文练习醉了,0
140,verb_complement,verb_complement_res_verb,刘思源穿走了手套,1
141,verb_complement,verb_complement_res_verb,刘思源穿伤了手套,0
142,verb_complement,verb_complement_res_verb,委员会侵扰完了那些顾客,1
143,verb_complement,verb_complement_res_verb,委员会侵扰醉了那些顾客,0
144,verb_complement,verb_complement_res_verb,杭美观察到了这个女人的母亲,1
145,verb_complement,verb_complement_res_verb,杭美观察醉了这个女人的母亲,0
146,verb_complement,verb_complement_res_verb,唐月带走了短裙,1
147,verb_complement,verb_complement_res_verb,唐月带醉了短裙,0
148,verb_complement,verb_complement_res_verb,赵文达推开了詹静芳,1
149,verb_complement,verb_complement_res_verb,赵文达推饱了詹静芳,0
150,verb_complement,verb_complement_res_verb,陈红穿走了围巾,1
151,verb_complement,verb_complement_res_verb,陈红穿饱了围巾,0
152,verb_complement,verb_complement_res_verb,王磊穿完了手套,1
153,verb_complement,verb_complement_res_verb,王磊穿醉了手套,0
154,verb_complement,verb_complement_res_verb,刘振平带走了种类,1
155,verb_complement,verb_complement_res_verb,刘振平带饱了种类,0
156,verb_complement,verb_complement_res_verb,徐洁逃掉了,1
157,verb_complement,verb_complement_res_verb,徐洁逃醉了,0
158,verb_complement,verb_complement_res_verb,孔薇狩猎到了狗,1
159,verb_complement,verb_complement_res_verb,孔薇狩猎饱了狗,0
160,verb_complement,verb_complement_res_verb,李翔观察完了苏金燕的兄弟,1
161,verb_complement,verb_complement_res_verb,李翔观察醉了苏金燕的兄弟,0
162,verb_complement,verb_complement_res_verb,严莉莉写完了赵菁菁的老板,1
163,verb_complement,verb_complement_res_verb,严莉莉写饱了赵菁菁的老板,0
164,verb_complement,verb_complement_res_verb,王鑫带走了兔子,1
165,verb_complement,verb_complement_res_verb,王鑫带伤了兔子,0
166,verb_complement,verb_complement_res_verb,电脑掉完了,1
167,verb_complement,verb_complement_res_verb,电脑掉醉了,0
168,verb_complement,verb_complement_res_verb,杨玲看到了孙领,1
169,verb_complement,verb_complement_res_verb,杨玲看醉了孙领,0
170,verb_complement,verb_complement_res_verb,唐月伸展开了,1
171,verb_complement,verb_complement_res_verb,唐月伸展伤了,0
172,verb_complement,verb_complement_res_verb,这个女孩回复完了,1
173,verb_complement,verb_complement_res_verb,这个女孩回复醉了,0
174,verb_complement,verb_complement_res_verb,连衣裙伸展开了,1
175,verb_complement,verb_complement_res_verb,连衣裙伸展伤了,0
176,verb_complement,verb_complement_res_verb,这个舞蹈家穿走了衬衫,1
177,verb_complement,verb_complement_res_verb,这个舞蹈家穿饱了衬衫,0
178,verb_complement,verb_complement_res_verb,那些女孩狩猎完了牛,1
179,verb_complement,verb_complement_res_verb,那些女孩狩猎饱了牛,0
180,verb_complement,verb_complement_res_verb,杜嘉怡逃掉了,1
181,verb_complement,verb_complement_res_verb,杜嘉怡逃饱了,0
182,verb_complement,verb_complement_res_verb,王子豪质疑到了林雨桐,1
183,verb_complement,verb_complement_res_verb,王子豪质疑醉了林雨桐,0
184,verb_complement,verb_complement_res_verb,沈辰伸展开了,1
185,verb_complement,verb_complement_res_verb,沈辰伸展醉了,0
186,verb_complement,verb_complement_res_verb,杭美伤害到了张晓峰的妻子,1
187,verb_complement,verb_complement_res_verb,杭美伤害饱了张晓峰的妻子,0
188,verb_complement,verb_complement_res_verb,冰柱熔化掉了,1
189,verb_complement,verb_complement_res_verb,冰柱熔化醉了,0
190,verb_complement,verb_complement_res_verb,李淑华伸展开了,1
191,verb_complement,verb_complement_res_verb,李淑华伸展醉了,0
192,verb_complement,verb_complement_res_verb,这些司机报复完了,1
193,verb_complement,verb_complement_res_verb,这些司机报复饱了,0
194,verb_complement,verb_complement_res_verb,马车裂掉了,1
195,verb_complement,verb_complement_res_verb,马车裂醉了,0
196,verb_complement,verb_complement_res_verb,黄子萱发现到了王慧,1
197,verb_complement,verb_complement_res_verb,黄子萱发现醉了王慧,0
198,verb_complement,verb_complement_res_verb,高婷婷质疑到了高婷婷的勤杂工,1
