,0,1,2,3
0,verb_complement,verb_complement_frequency,赵唱每月都开车去了医院,1
1,verb_complement,verb_complement_frequency,赵唱每秒都开车去了医院,0
2,verb_complement,verb_complement_frequency,牛每年都烦扰了周通,1
3,verb_complement,verb_complement_frequency,牛每秒都烦扰了周通,0
4,verb_complement,verb_complement_frequency,庞华的医生每天都检查了蔡文璐的钢琴老师,1
5,verb_complement,verb_complement_frequency,庞华的医生每分都检查了蔡文璐的钢琴老师,0
6,verb_complement,verb_complement_frequency,王刚每周都做饭了,1
7,verb_complement,verb_complement_frequency,王刚每刻都做饭了,0
8,verb_complement,verb_complement_frequency,那些老人的老板每年都看了那些儿童,1
9,verb_complement,verb_complement_frequency,那些老人的老板每分都看了那些儿童,0
10,verb_complement,verb_complement_frequency,夏雨琳的祖父每周都清洗了韩娟的印刷品,1
11,verb_complement,verb_complement_frequency,夏雨琳的祖父每秒都清洗了韩娟的印刷品,0
12,verb_complement,verb_complement_frequency,张杰每月都洗了夹克,1
13,verb_complement,verb_complement_frequency,张杰每刻都洗了夹克,0
14,verb_complement,verb_complement_frequency,谢天天的男朋友每周都检查了记录片,1
15,verb_complement,verb_complement_frequency,谢天天的男朋友每刻都检查了记录片,0
16,verb_complement,verb_complement_frequency,这些女孩每月都开车去了购物中心,1
17,verb_complement,verb_complement_frequency,这些女孩每秒都开车去了购物中心,0
18,verb_complement,verb_complement_frequency,有个女演员每月都洗了连衣裙,1
19,verb_complement,verb_complement_frequency,有个女演员每分都洗了连衣裙,0
20,verb_complement,verb_complement_frequency,孔薇的最好的朋友每月都约会了,1
21,verb_complement,verb_complement_frequency,孔薇的最好的朋友每刻都约会了,0
22,verb_complement,verb_complement_frequency,张敏敏每周都看了有些家伙的美发师,1
23,verb_complement,verb_complement_frequency,张敏敏每刻都看了有些家伙的美发师,0
24,verb_complement,verb_complement_frequency,卡车每年都担心了这个儿童的牙医,1
25,verb_complement,verb_complement_frequency,卡车每秒都担心了这个儿童的牙医,0
26,verb_complement,verb_complement_frequency,钱雨婷的儿子每天都骑自行车去了杂货店,1
27,verb_complement,verb_complement_frequency,钱雨婷的儿子每刻都骑自行车去了杂货店,0
28,verb_complement,verb_complement_frequency,有个司机的母亲们每年都清洗了马可的照片,1
29,verb_complement,verb_complement_frequency,有个司机的母亲们每分都清洗了马可的照片,0
30,verb_complement,verb_complement_frequency,王靖瑶每月都担心了刘景睿,1
31,verb_complement,verb_complement_frequency,王靖瑶每刻都担心了刘景睿,0
32,verb_complement,verb_complement_frequency,徐洁每年都检查了张超的祖母,1
33,verb_complement,verb_complement_frequency,徐洁每分都检查了张超的祖母,0
34,verb_complement,verb_complement_frequency,有个后代每天都检查了毛毅的老师,1
35,verb_complement,verb_complement_frequency,有个后代每分都检查了毛毅的老师,0
36,verb_complement,verb_complement_frequency,米雪儿每月都检查了钱雨婷的最好的朋友,1
37,verb_complement,verb_complement_frequency,米雪儿每分都检查了钱雨婷的最好的朋友,0
38,verb_complement,verb_complement_frequency,李思彤的侄女每天都看了苏金燕,1
39,verb_complement,verb_complement_frequency,李思彤的侄女每秒都看了苏金燕,0
40,verb_complement,verb_complement_frequency,王秀英每年都买了菠菜,1
41,verb_complement,verb_complement_frequency,王秀英每刻都买了菠菜,0
42,verb_complement,verb_complement_frequency,那些校友每周都检查了王金凤的前妻,1
43,verb_complement,verb_complement_frequency,那些校友每秒都检查了王金凤的前妻,0
44,verb_complement,verb_complement_frequency,孙莹莹的侄女每周都烦扰了张敏秀,1
45,verb_complement,verb_complement_frequency,孙莹莹的侄女每分都烦扰了张敏秀,0
46,verb_complement,verb_complement_frequency,赵诗涵每天都骑自行车去了杂货商店,1
47,verb_complement,verb_complement_frequency,赵诗涵每秒都骑自行车去了杂货商店,0
48,verb_complement,verb_complement_frequency,这个男孩每月都检查了这些老师的前男友,1
49,verb_complement,verb_complement_frequency,这个男孩每秒都检查了这些老师的前男友,0
50,verb_complement,verb_complement_frequency,孟杰的足病医生每周都抱怨了,1
51,verb_complement,verb_complement_frequency,孟杰的足病医生每秒都抱怨了,0
52,verb_complement,verb_complement_frequency,李波的书每年都烦扰了薛雯,1
53,verb_complement,verb_complement_frequency,李波的书每秒都烦扰了薛雯,0
54,verb_complement,verb_complement_frequency,沈佳宜的儿子每月都狩猎了马,1
55,verb_complement,verb_complement_frequency,沈佳宜的儿子每分都狩猎了马,0
56,verb_complement,verb_complement_frequency,何冰冰每月都去钓鱼了,1
57,verb_complement,verb_complement_frequency,何冰冰每秒都去钓鱼了,0
58,verb_complement,verb_complement_frequency,薛雯的兄弟每月都卖了仓鼠,1
